x_fl,y_fl,z_fl,x_fr,y_fr,z_fr,x_rl,y_rl,z_rl,x_rr,y_rr,z_rr
-63.68549691576048,-346.5607834901007,4068.0934248563585,-63.68549691576048,-312.5933194703784,3740.0025470070495,96.87912128288438,-395.4665220986539,3846.09621097543,96.87912128288438,-369.0752210731349,3518.005333126121
-431.67725994524693,-321.4590032022113,4145.564341207486,-431.67725994524693,-297.43041185398727,3876.6028328643415,-296.8005077257974,-287.3457702344861,3708.285281400179,-296.8005077257974,-270.80826363833825,3439.323773057035
-600.7618316939385,-197.67196253930885,4120.440137644177,-600.7618316939385,-190.50558535234487,3979.8296879514605,-410.91355702982446,-116.62122265713343,3603.401574633231,-410.91355702982446,-112.964181199551,3462.791124940514
-650.6236757729426,-132.53513274561314,4128.601532161016,-650.6236757729426,-126.23133859304859,3993.0522625183185,-444.41080331934535,-171.7604871700638,3588.3921909962664,-444.41080331934535,-166.77102300271576,3452.842921353569
-686.7063175020536,-100.24659276827006,4084.5221722671877,-686.7063175020536,-99.5529342737192,4051.881368464897,-468.6438459417328,28.15618077721768,3527.685241927906,-468.6438459417328,27.918758568383808,3495.0444381256157
-668.0097454159128,-75.40283560373398,4171.662644448478,-668.0097454159128,-56.32700153446929,3953.6268654277924,-456.0666794612773,-425.698431737586,3624.1086372267023,-456.0666794612773,-407.50536132459024,3406.0728582060165
-658.6851266762262,-283.43919938376257,4084.8051310870205,-658.6851266762262,-279.6607627838992,4033.860358811862,-449.8318778759801,170.6281294569894,3542.0784758437503,-449.8318778759801,168.00411812907,3491.133703568592
-637.3069327717866,15.304264093625841,4247.967514606734,-637.3069327717866,102.02771987499602,3858.386660853846,-435.42481343546245,-957.5998430857918,3715.7854441825953,-435.42481343546245,-890.6879536715651,3326.2045904297074
-472.7971116591515,-646.892494021121,3804.0367666098773,-472.7971116591515,-480.5817836587767,4222.6573035674155,-324.46261970821223,1443.4717149407813,3350.1422005924464,-324.46261970821223,1543.7228356994617,3768.762737549985
-368.30952619806357,1104.0078126173057,4043.7084795408377,-368.30952619806357,1198.4480636379185,3931.9450803558543,-253.23201621020115,-1402.1875558935071,3639.7952755523233,-253.23201621020115,-1405.5552945388422,3528.03187636734
-320.8685654288181,-1061.736246396026,3811.0230336890763,-320.8685654288181,-866.9443707922908,4140.7566075633795,-220.51166606924795,1659.573326332229,3430.023473161721,-220.51166606924795,1729.0295859553917,3759.7570470360242
-240.1469718981733,1373.0780528400405,3999.3965558762543,-240.1469718981733,1506.2023132381476,3912.526965069724,-163.53974283035524,-1624.917449380164,3657.535991614151,-163.53974283035524,-1645.548883226039,3570.666400807621
-207.09271211536156,-1407.2705169398764,3829.008431993496,-207.09271211536156,-1200.529462440999,4065.8949629095255,-139.27561755158047,1810.7255406814818,3503.5223311124732,-139.27561755158047,1841.3220086296515,3740.408862028503
-150.0604967314417,1548.5195913644973,3972.058725667908,-150.0604967314417,1714.7805075019835,3893.294701184874,-93.93877611435248,-1791.0467365835102,3675.6552271219266,-93.93877611435248,-1822.8425359476305,3596.8912026388925
-126.81422239813796,-1665.5536464824365,3844.6496379123537,-126.81422239813796,-1454.8169092217522,4007.504144831045,-72.32206732958836,1918.939028629552,3561.0391210173393,-72.32206732958836,1916.1231093282086,3723.8936279360305
-97.55760415881218,1661.8518406266296,3952.662474069462,-97.55760415881218,1849.8875639487353,3880.729067138063,-36.569469480503784,-1894.3233775125987,3687.5201443580286,-36.569469480503784,-1934.451768504177,3615.5867374266295
-85.45345467721259,-1827.7380710071868,3852.5404501033813,-85.45345467721259,-1613.7259737703955,3970.687551728495,-13.830093516606645,1991.325647071716,3597.317160451155,-13.830093516606645,1967.0738542764,3715.4642620762684
-74.43297281072728,1736.8325871264572,3935.6069646078577,-74.43297281072728,1934.0932909984822,3874.7464832256064,19.913656150008208,-1945.2007254379946,3693.092001642298,19.913656150008208,-1992.9009506014409,3632.2315202600466
-69.54750848182937,-1905.2212623310734,3848.583232093777,-69.54750848182937,-1685.3334823973187,3953.235846410825,44.633948389519034,2039.7405232365395,3614.4769098173306,44.633948389519034,2007.6592010682218,3719.1295241343787
-64.69490837828761,1786.5876815736513,3917.066372341054,-64.69490837828761,1981.1556493356045,3872.182430346909,83.99626882432294,-1955.0958662668793,3695.484511984961,83.99626882432294,-2010.0358759482556,3650.600569990816
-62.79860251051975,-1904.6610155161454,3830.691767845193,-62.79860251051975,-1676.6520927004933,3951.439934657182,107.16871661881798,2066.5639296728414,3616.2090686685474,107.16871661881798,2040.2265912201847,3736.9572354805364
-59.99115718475862,1809.0510306551266,3897.2456929131326,-59.99115718475862,1991.6019077311582,3869.942205295772,157.52275207099052,-1930.752220124412,3697.789249695836,157.52275207099052,-1991.1675677091293,3670.4857620784755
-59.127774819250426,-1827.233914938004,3798.9143135078216,-59.127774819250426,-1590.9060738223525,3961.9093745415994,179.5771820972468,2066.797280979834,3605.9207681969374,179.5771820972468,2058.880498742045,3768.915829230715
-57.20820483127267,1790.6422721366553,3878.5230914457047,-57.20820483127267,1955.197399142046,3862.75393385821,247.74400014736915,-1878.1223433549394,3705.310143156047,247.74400014736915,-1939.1758861801686,3689.5409855685525
-56.55531016654923,-1667.9036183809944,3752.39360173503,-56.55531016654923,-1428.9738043096463,3979.565038754945,281.1508016739041,2030.324686792647,3588.7589015834355,281.1508016739041,2051.6937799382076,3815.9303386033503
-55.12761402549362,1697.298836427619,3866.1290611500144,-55.12761402549362,1839.7241162404375,3836.496932402599,385.36293363347363,-1809.0227644865874,3732.284521429357,385.36293363347363,-1859.0875686102368,3702.652392681942
-54.123272299019106,-1437.7191406549287,3726.1131720283133,-54.123272299019106,-1277.821053704441,3941.8829199730303,509.546785224299,1814.7347113658238,3627.5464440504097,509.546785224299,1836.567884043758,3843.3161919951267
-53.7157467903003,1365.5941898360327,3840.5364500034534,-53.7157467903003,1448.8120668833383,3808.7491903829073,578.6811913023337,-1462.1631898882865,3761.466052086444,578.6811913023337,-1492.2450992753363,3729.678792465898
-52.72307210807585,-792.0312064931672,4008.239003359734,-52.72307210807585,-675.8001963842163,3561.3426880940315,864.8198821027959,-246.99479570647316,4010.1345572579576,864.8198821027959,-226.61083146203393,3563.238241992255
-52.95905824890397,-451.5311627877297,4004.808029928392,-52.95905824890397,-366.77312572117495,3592.549871371171,771.7567731470867,-504.6978267374871,3980.036575436989,771.7567731470867,-467.27591715968936,3567.778416879768
-53.03849990341803,-513.4770718210774,4023.7093781808976,-53.03849990341803,-420.3965076756779,3582.4960546204547,745.2208812494807,-511.6067979288479,3991.154348925309,745.2208812494807,-470.45390558456967,3549.941025364866
-53.062421249440845,-537.9794758135511,4034.8903862045227,-53.062421249440845,-441.6193038577768,3574.4911997247095,738.6182204563316,-532.2529146549311,4000.21168296136,738.6182204563316,-487.1796838283648,3539.812496481547
-53.07682823012531,-555.8999930109014,4042.819834797366,-53.07682823012531,-458.212151645058,3568.8376188691727,735.165217024186,-545.8268443851399,4006.912742196818,735.165217024186,-497.8576814947143,3532.9305262686244
-53.15837088872959,-582.7497957727609,4068.0683867042394,-53.15837088872959,-472.2486852310275,3551.666272956941,711.1130592201554,-623.283749934338,4025.0930409453317,711.1130592201554,-563.5389255099531,3508.6909271980335
-53.304545084442495,-615.2441243325115,4069.5006590639337,-53.304545084442495,-511.0633635971946,3563.102444938103,669.9335413681019,-562.8448161796539,4014.6056043740764,669.9335413681019,-509.0456673318622,3508.2073902482457
-53.75729536115364,-745.2716972702497,4199.416224942662,-53.75729536115364,-541.3563300836047,3463.23128287755,567.5815367131014,-1023.994253057371,4115.244431753524,567.5815367131014,-885.3560018837776,3379.059489688412
-53.65098758093013,-464.68888892220724,3787.116885350423,-53.65098758093013,-455.80663650852523,3870.9020490789576,587.4008482327844,639.9613796801498,3708.3915266175295,587.4008482327844,644.4759412365478,3792.176690346064
-53.30521737784992,406.93485540079325,3588.2396175640633,-53.30521737784992,484.06189305197404,4048.2254754822916,667.3460210712052,527.4970377270269,3532.0148262038465,667.3460210712052,578.0181681202854,3992.0006841220747
-53.27773899827293,458.7333311168678,3597.562843998392,-53.27773899827293,530.4858754080443,4038.3327009379163,673.5139191486699,441.20696542746185,3542.8655335272015,673.5139191486699,482.3690228791739,3983.6353904667258
-53.68723746260207,419.45572950290057,3622.1091630207225,-53.68723746260207,482.5845942114219,4042.991114870627,574.2018329526883,442.45107427401575,3539.0014261091856,574.2018329526883,481.9697717329171,3959.88337795909
-55.00191467402031,418.34420741735244,3645.9842827107977,-55.00191467402031,482.6213677885871,4075.767909233216,377.41266676828576,460.79723757405736,3506.6978194390226,377.41266676828576,503.33253311869356,3936.481445961441
-58.81953797082977,426.1224356508944,3673.5398084461262,-58.81953797082977,492.2184582491767,4111.086466153248,159.58128623674514,468.00349917940036,3471.4951605847746,159.58128623674514,512.5804713744199,3909.041818291896
-77.07273682021258,420.9498482567586,3706.299066932766,-77.07273682021258,482.8759649882975,4128.46138052676,-0.04395384262855373,444.00066063841496,3453.951308465563,-0.04395384262855373,485.15922082105436,3876.1136220595577
-124.97506872500315,401.00125445515323,3734.490244736482,-124.97506872500315,456.75793397845007,4133.351130704228,-70.59337672098106,419.67385835787246,3448.7029760171886,-70.59337672098106,456.5076376966043,3847.563861984934
-155.85304812158122,381.95912640518185,3751.323524730977,-155.85304812158122,433.42217369156555,4132.686316074331,-98.82117434532614,404.98765327250385,3448.914996891511,-98.82117434532614,438.9129651892449,3830.277788234865
-173.70634859799284,369.4192059109639,3760.9942836404043,-173.70634859799284,418.6033342087609,4131.597899512064,-113.49484661879269,396.5661382428135,3449.498979150744,-113.49484661879269,428.76382985971486,3820.102595022404
-185.58391183559726,361.79011045641437,3766.6226427940255,-185.58391183559726,410.08741988572046,4131.324892832824,-122.88933560899511,392.5823720945349,3449.233862131131,-122.88933560899511,423.8605744610111,3813.9361121699294
-196.853375329521,357.5091674718216,3770.515833093893,-196.853375329521,405.82184742112355,4132.380965845284,-131.5954464220955,391.22588659206644,3447.607977530091,-131.5954464220955,422.0704624231277,3809.4731102814812
-210.37210707920872,355.2957863095605,3773.832399709409,-210.37210707920872,404.3074821411431,4135.030004532811,-141.8082400521795,392.07204875578765,3444.3513693824825,-141.8082400521795,422.8472817619271,3805.548974205885
-226.3171238337007,354.79178515861867,3776.4867609163484,-226.3171238337007,405.2970697923413,4139.420014859237,-153.59925562262504,395.91628826434294,3439.3096217490997,-153.59925562262504,427.06103879204386,3802.242875691988
-243.30542262990406,356.4286186630502,3777.630359256167,-243.30542262990406,409.59659717455435,4145.712170596981,-165.93385365818588,404.23124370658024,3432.3190158378347,-165.93385365818588,436.38928893072205,3800.400827178649
-259.9267877601792,361.00266685650024,3776.30682820075,-259.9267877601792,418.54427466478705,4154.187222577627,-177.83024443982072,418.5165372787036,3423.0999069160966,-177.83024443982072,452.5890540380271,3800.9803012929733
-275.63444626613153,369.2019767967257,3771.8425746216553,-275.63444626613153,433.5030473304777,4165.271538499188,-188.95193968509403,440.0306391897772,3411.2281558477007,-188.95193968509403,477.1997323573618,3804.6571197252333
-290.7704162024377,381.33449632147216,3763.871806991353,-290.7704162024377,455.6606073681534,4179.508779001528,-199.58160122957474,469.90413361405604,3396.160970154616,-199.58160122957474,511.6829892259909,3811.7979421647906
-306.26014212464264,397.2123341929073,3752.2406633381206,-306.26014212464264,486.0540720685335,4197.50146772572,-210.39024514976745,509.2548679884297,3377.293263737674,-210.39024514976745,557.5727351545008,3822.554068125274
-323.3079923076065,415.9578968141845,3736.9129956848915,-323.3079923076065,525.597081225112,4219.856534519248,-222.2228070776796,559.3507867354205,3354.0106545437293,-222.2228070776796,616.6780724869626,3836.954193378086
-342.6742232609043,435.9278731813851,3717.650018057599,-342.6742232609043,575.4847980398421,4247.1637321454455,-235.6002413560028,622.0459473239509,3325.713971138412,-235.6002413560028,691.6301791320832,3855.227685226258
-363.5383320132121,455.24259569235073,3693.722466555552,-363.5383320132121,638.3263272505843,4279.753906795136,-249.94960014126286,699.0165620540903,3292.0690944087455,-249.94960014126286,785.1100088247698,3878.1005346483294
-383.21913349834693,472.1366831976694,3664.312909495225,-383.21913349834693,718.5726182579411,4317.177207357236,-263.4354661901147,789.4786498240715,3253.534776939534,-263.4354661901147,897.165221153612,3906.3990748015444
