s,raceline_x,raceline_y,psi,kappa,vx,ax
373.8841201295211,510.3266671878707,230.69621315701025,-0.8232158535998616,0.012799098630420195,17.7287643594028,-3.2252178917765058
375.8835004510693,511.77463671505404,232.0739634490659,-0.7970576955041956,0.01342521469313491,17.36122724176446,-3.2032153980002542
377.88288077261757,513.1862826721281,233.49127303629697,-0.7695046066931885,0.014096956214697712,16.988328925332837,-3.231410687530092
379.8822610941658,514.5558227738572,234.94586737201973,-0.7409491078254736,0.014478153404571589,16.60366470982607,-3.223322246438595
381.88164141571406,515.8822522321656,236.43889010016002,-0.7117065108754628,0.014783764451011684,16.210872513755934,-3.1994417208325707
383.8810217372623,517.167963318498,237.97514548626393,-0.6819560818076106,0.01487654324535726,15.811343586934711,-3.240628311148008
385.88040205881055,518.400819196388,239.5426764746773,-0.650263273836682,0.016923451849608896,15.396106295897626,-3.213583066866634
387.8797823803588,519.5848497274487,241.15762999586073,-0.6144230640057933,0.018679517298599804,14.972966959940536,-3.2030340967618636
389.87916270190703,520.706630981657,242.81416451313208,-0.5755557828770215,0.02024080082261314,14.538967394517517,-3.2401695038547067
391.8785430234553,521.7614942448929,244.51636040668183,-0.5335514415311191,0.021684988550380382,14.086337728801897,-3.205940600182261
393.87792334500347,522.740037368923,246.26038211767622,-0.4884980477585057,0.02338115132720174,13.623697057471375,-3.228671022060158
395.8773036665517,523.6363791607733,248.04923795593683,-0.43985642499520705,0.025337406792066103,13.141325614306721,-3.2317305757299395
397.87668398809996,524.4422254928558,249.88387297802902,-0.38756932599795113,0.02643093117267922,12.640076022948339,-3.1861497914860473
399.8760643096482,525.1467197977698,251.74982675241895,-0.3342203017685166,0.0270825797809038,12.12562870438927,-3.1978154525320126
401.87544463119644,525.7527915264693,253.66415385204456,-0.2784092737764179,0.028882760046243065,11.586352873153752,-3.178039653738834
403.8748249527447,526.2494548621768,255.6274680338768,-0.21523168826861494,0.03466443912699141,11.024307371062699,-3.1661220192087507
405.87420527429293,526.5999258641184,257.5945700545617,-0.13257412010118008,0.04796480925285471,10.434308261212825,-3.2282446519455563
407.8735855958412,526.7600079830007,259.55985551853735,-0.0252008775214001,0.0628791581764698,9.796214127382456,-3.3175884732018512
409.8729659173894,526.6795801242897,261.5419423734592,0.10533083387570996,0.06270688498655803,9.093930339127162,-3.096256010130997
